"","date","value","region","rtw"
"10342",2005-10-01,175.7,"MS",TRUE
"10343",2005-11-01,176.3,"MS",TRUE
"10344",2005-12-01,176.5,"MS",TRUE
"10345",2006-01-01,176.5,"MS",TRUE
"10346",2006-02-01,176.5,"MS",TRUE
"10347",2006-03-01,176.9,"MS",TRUE
"10348",2006-04-01,176.3,"MS",TRUE
"10349",2006-05-01,176.1,"MS",TRUE
"10350",2006-06-01,176.4,"MS",TRUE
"10351",2006-07-01,176.2,"MS",TRUE
"10352",2006-08-01,175.3,"MS",TRUE
"10353",2006-09-01,174.7,"MS",TRUE
"10354",2006-10-01,174.7,"MS",TRUE
"10355",2006-11-01,175.1,"MS",TRUE
"10356",2006-12-01,174.6,"MS",TRUE
"10357",2007-01-01,173.5,"MS",TRUE
"10358",2007-02-01,172.7,"MS",TRUE
"10359",2007-03-01,167.3,"MS",TRUE
"10360",2007-04-01,171.7,"MS",TRUE
"10361",2007-05-01,170.9,"MS",TRUE
"10362",2007-06-01,170,"MS",TRUE
"10363",2007-07-01,169.1,"MS",TRUE
"10364",2007-08-01,168.6,"MS",TRUE
"10365",2007-09-01,168.7,"MS",TRUE
"10366",2007-10-01,167.9,"MS",TRUE
"10367",2007-11-01,167.1,"MS",TRUE
"10368",2007-12-01,166.3,"MS",TRUE
"10369",2008-01-01,165.7,"MS",TRUE
"10370",2008-02-01,165.3,"MS",TRUE
"10371",2008-03-01,163.9,"MS",TRUE
"10372",2008-04-01,163.1,"MS",TRUE
"10373",2008-05-01,162.1,"MS",TRUE
"10374",2008-06-01,160.9,"MS",TRUE
"10375",2008-07-01,158.7,"MS",TRUE
"10376",2008-08-01,158.4,"MS",TRUE
"10377",2008-09-01,156.6,"MS",TRUE
"10378",2008-10-01,154.8,"MS",TRUE
"10379",2008-11-01,153.7,"MS",TRUE
"10380",2008-12-01,151,"MS",TRUE
"10381",2009-01-01,148.3,"MS",TRUE
"10382",2009-02-01,146.2,"MS",TRUE
"10383",2009-03-01,144,"MS",TRUE
"10384",2009-04-01,142.2,"MS",TRUE
"10385",2009-05-01,141,"MS",TRUE
"10386",2009-06-01,139.3,"MS",TRUE
"10387",2009-07-01,139.8,"MS",TRUE
"10388",2009-08-01,139.2,"MS",TRUE
"10389",2009-09-01,139.2,"MS",TRUE
"10390",2009-10-01,137.6,"MS",TRUE
"10391",2009-11-01,137.7,"MS",TRUE
"10392",2009-12-01,137.7,"MS",TRUE
"10393",2010-01-01,137,"MS",TRUE
"10394",2010-02-01,136.5,"MS",TRUE
"10395",2010-03-01,136.2,"MS",TRUE
"10396",2010-04-01,137,"MS",TRUE
"10397",2010-05-01,137,"MS",TRUE
"10398",2010-06-01,136.4,"MS",TRUE
"10399",2010-07-01,136.7,"MS",TRUE
"10400",2010-08-01,135.9,"MS",TRUE
"10401",2010-09-01,135.2,"MS",TRUE
"10402",2010-10-01,135.2,"MS",TRUE
"10403",2010-11-01,134.4,"MS",TRUE
"10404",2010-12-01,134.4,"MS",TRUE
"10405",2011-01-01,134.7,"MS",TRUE
"10406",2011-02-01,135,"MS",TRUE
"10407",2011-03-01,135.5,"MS",TRUE
"10408",2011-04-01,135.2,"MS",TRUE
"10409",2011-05-01,135.7,"MS",TRUE
"10410",2011-06-01,135.6,"MS",TRUE
"10411",2011-07-01,135.2,"MS",TRUE
"10412",2011-08-01,135.3,"MS",TRUE
"10413",2011-09-01,135.5,"MS",TRUE
"10414",2011-10-01,135.2,"MS",TRUE
"10415",2011-11-01,135.2,"MS",TRUE
"10416",2011-12-01,135.6,"MS",TRUE
"10417",2012-01-01,136.4,"MS",TRUE
"10418",2012-02-01,136.6,"MS",TRUE
"10419",2012-03-01,136.7,"MS",TRUE
"10420",2012-04-01,136.7,"MS",TRUE
"10421",2012-05-01,136.5,"MS",TRUE
"10422",2012-06-01,137.2,"MS",TRUE
"10423",2012-07-01,137.5,"MS",TRUE
"10424",2012-08-01,137.4,"MS",TRUE
"10425",2012-09-01,137,"MS",TRUE
"10426",2012-10-01,137.4,"MS",TRUE
"10427",2012-11-01,137.4,"MS",TRUE
"10428",2012-12-01,137.5,"MS",TRUE
"10429",2013-01-01,136.5,"MS",TRUE
"10430",2013-02-01,136.4,"MS",TRUE
"10431",2013-03-01,136.5,"MS",TRUE
"10432",2013-04-01,136.5,"MS",TRUE
"10433",2013-05-01,136.3,"MS",TRUE
"10434",2013-06-01,136.1,"MS",TRUE
"10435",2013-07-01,136,"MS",TRUE
"10436",2013-08-01,136.3,"MS",TRUE
"10437",2013-09-01,136.8,"MS",TRUE
"10438",2013-10-01,137.5,"MS",TRUE
"10439",2013-11-01,138.4,"MS",TRUE
"10440",2013-12-01,138.6,"MS",TRUE
"10441",2014-01-01,139,"MS",TRUE
"10442",2014-02-01,139.4,"MS",TRUE
"10443",2014-03-01,139.4,"MS",TRUE
"10444",2014-04-01,139.5,"MS",TRUE
"10445",2014-05-01,139.5,"MS",TRUE
"10446",2014-06-01,139.4,"MS",TRUE
"10447",2014-07-01,139.1,"MS",TRUE
"10448",2014-08-01,139.4,"MS",TRUE
"10449",2014-09-01,139.4,"MS",TRUE
"10450",2014-10-01,140.2,"MS",TRUE
"10451",2014-11-01,140.1,"MS",TRUE
"10452",2014-12-01,140.3,"MS",TRUE
"10453",2015-01-01,140,"MS",TRUE
"10454",2015-02-01,140.5,"MS",TRUE
"10455",2015-03-01,140.4,"MS",TRUE
"10456",2015-04-01,141.1,"MS",TRUE
"10457",2015-05-01,141.9,"MS",TRUE
"10458",2015-06-01,142.3,"MS",TRUE
"10459",2015-07-01,142.2,"MS",TRUE
"10460",2015-08-01,142.3,"MS",TRUE
"10461",2015-09-01,142.7,"MS",TRUE
"10462",2015-10-01,142.5,"MS",TRUE
"10463",2015-11-01,142.5,"MS",TRUE
"10464",2015-12-01,142.4,"MS",TRUE
"10465",2016-01-01,143.4,"MS",TRUE
"10466",2016-02-01,143.3,"MS",TRUE
"10467",2016-03-01,143.3,"MS",TRUE
"10468",2016-04-01,143.3,"MS",TRUE
"10469",2016-05-01,142.7,"MS",TRUE
"10470",2016-06-01,142.3,"MS",TRUE
"10471",2016-07-01,143.4,"MS",TRUE
"10472",2016-08-01,143.5,"MS",TRUE
"10473",2016-09-01,143.5,"MS",TRUE
"10474",2016-10-01,143.2,"MS",TRUE
"10475",2016-11-01,143.1,"MS",TRUE
"10476",2016-12-01,143.5,"MS",TRUE
"10477",2017-01-01,143.7,"MS",TRUE
"10478",2017-02-01,144,"MS",TRUE
"10479",2017-03-01,143.9,"MS",TRUE
"10480",2017-04-01,143.8,"MS",TRUE
"10481",2017-05-01,144,"MS",TRUE
"10482",2017-06-01,144.5,"MS",TRUE
"10483",2017-07-01,144.2,"MS",TRUE
"10484",2017-08-01,144.7,"MS",TRUE
"10485",2017-09-01,144.1,"MS",TRUE
"10486",2017-10-01,144.1,"MS",TRUE
"10487",2017-11-01,144.4,"MS",TRUE
"10488",2017-12-01,144.7,"MS",TRUE
"10489",2018-01-01,144.4,"MS",TRUE
"10490",2018-02-01,144.1,"MS",TRUE
"10491",2018-03-01,144.4,"MS",TRUE
"10492",2018-04-01,144.5,"MS",TRUE
"10493",2018-05-01,144.6,"MS",TRUE
"10494",2018-06-01,144.8,"MS",TRUE
"10495",2018-07-01,145.2,"MS",TRUE
"10496",2018-08-01,145.3,"MS",TRUE
"10497",2018-09-01,145.4,"MS",TRUE
"10498",2018-10-01,145.7,"MS",TRUE
"10499",2018-11-01,145.5,"MS",TRUE
"10500",2018-12-01,145.4,"MS",TRUE
"10501",2019-01-01,146.3,"MS",TRUE
"10502",2019-02-01,146.9,"MS",TRUE
"10503",2019-03-01,147.1,"MS",TRUE
"10504",2019-04-01,146.6,"MS",TRUE
"10505",2019-05-01,146.5,"MS",TRUE
"10506",2019-06-01,146.3,"MS",TRUE
"10507",2019-07-01,147.1,"MS",TRUE
"10508",2019-08-01,147.1,"MS",TRUE
"10509",2019-09-01,147,"MS",TRUE
"10510",2019-10-01,147.1,"MS",TRUE
"10511",2019-11-01,147.1,"MS",TRUE
"10512",2019-12-01,147.3,"MS",TRUE
"10513",2020-01-01,146.8,"MS",TRUE
"10514",2020-02-01,146.5,"MS",TRUE
"10515",2020-03-01,145.9,"MS",TRUE
"10516",2020-04-01,123,"MS",TRUE
"10517",2020-05-01,130.4,"MS",TRUE
"10518",2020-06-01,136.4,"MS",TRUE
"10519",2020-07-01,137.7,"MS",TRUE
"10520",2020-08-01,139.7,"MS",TRUE
"10521",2020-09-01,141.2,"MS",TRUE
"10522",2020-10-01,141.9,"MS",TRUE
"10523",2020-11-01,142.8,"MS",TRUE
"10524",2020-12-01,142.7,"MS",TRUE
"10525",2021-01-01,142.5,"MS",TRUE
"10526",2021-02-01,142.3,"MS",TRUE
"10527",2021-03-01,141.5,"MS",TRUE
"10528",2021-04-01,141.5,"MS",TRUE
"10529",2021-05-01,141.2,"MS",TRUE
"10530",2021-06-01,141.6,"MS",TRUE
"10531",2021-07-01,144.2,"MS",TRUE
"10532",2021-08-01,144.2,"MS",TRUE
"10533",2021-09-01,145.7,"MS",TRUE
"10534",2021-10-01,146.4,"MS",TRUE
"10535",2021-11-01,147.2,"MS",TRUE
"10536",2021-12-01,147.7,"MS",TRUE
"10537",2022-01-01,146.3,"MS",TRUE
"10538",2022-02-01,148.2,"MS",TRUE
"10539",2022-03-01,148.1,"MS",TRUE
"10540",2022-04-01,148.5,"MS",TRUE
"10541",2022-05-01,148.7,"MS",TRUE
"10542",2022-06-01,147.8,"MS",TRUE
"10543",2022-07-01,147.8,"MS",TRUE
"10544",2022-08-01,147.6,"MS",TRUE
"10545",2022-09-01,147.5,"MS",TRUE
"10546",2022-10-01,147.1,"MS",TRUE
"10547",2022-11-01,146.8,"MS",TRUE
"10548",2022-12-01,145.2,"MS",TRUE
"10549",2023-01-01,147.1,"MS",TRUE
"10550",2023-02-01,146.3,"MS",TRUE
"10551",2023-03-01,146.1,"MS",TRUE
"10552",2023-04-01,143.9,"MS",TRUE
"10553",2023-05-01,143.8,"MS",TRUE
"10554",2023-06-01,143.6,"MS",TRUE
"10555",2023-07-01,142.9,"MS",TRUE
"10556",2023-08-01,143,"MS",TRUE
"10557",2023-09-01,143.3,"MS",TRUE
"10558",2023-10-01,143.1,"MS",TRUE
"10559",2023-11-01,142.7,"MS",TRUE
"10560",2023-12-01,142.6,"MS",TRUE
"10561",2024-01-01,142,"MS",TRUE
"10562",2024-02-01,142.1,"MS",TRUE
"10563",2024-03-01,142.3,"MS",TRUE
"10564",2024-04-01,141.8,"MS",TRUE
"10565",2024-05-01,141.8,"MS",TRUE
"10566",2024-06-01,142,"MS",TRUE
"10567",2024-07-01,142.1,"MS",TRUE
"10568",2024-08-01,141.1,"MS",TRUE
"10569",2024-09-01,140.8,"MS",TRUE
"10570",2024-10-01,141.2,"MS",TRUE
"10571",2024-11-01,141.9,"MS",TRUE
"10572",2024-12-01,141.3,"MS",TRUE
"10573",2025-01-01,141.7,"MS",TRUE
"10574",2025-02-01,141.2,"MS",TRUE
"10575",2025-03-01,140.8,"MS",TRUE
"10576",1990-01-01,395.1,"MO",FALSE
"10577",1990-02-01,396,"MO",FALSE
"10578",1990-03-01,394.3,"MO",FALSE
"10579",1990-04-01,395.6,"MO",FALSE
"10580",1990-05-01,395.2,"MO",FALSE
"10581",1990-06-01,396.3,"MO",FALSE
"10582",1990-07-01,392.8,"MO",FALSE
"10583",1990-08-01,393.6,"MO",FALSE
"10584",1990-09-01,391.7,"MO",FALSE
"10585",1990-10-01,390,"MO",FALSE
"10586",1990-11-01,384.4,"MO",FALSE
"10587",1990-12-01,385.7,"MO",FALSE
"10588",1991-01-01,376,"MO",FALSE
"10589",1991-02-01,374.2,"MO",FALSE
"10590",1991-03-01,375.3,"MO",FALSE
"10591",1991-04-01,373.6,"MO",FALSE
"10592",1991-05-01,373,"MO",FALSE
"10593",1991-06-01,371.2,"MO",FALSE
"10594",1991-07-01,373.5,"MO",FALSE
"10595",1991-08-01,375,"MO",FALSE
"10596",1991-09-01,374.3,"MO",FALSE
"10597",1991-10-01,372.9,"MO",FALSE
"10598",1991-11-01,372.5,"MO",FALSE
"10599",1991-12-01,372.8,"MO",FALSE
"10600",1992-01-01,368.1,"MO",FALSE
"10601",1992-02-01,368.6,"MO",FALSE
"10602",1992-03-01,368.1,"MO",FALSE
"10603",1992-04-01,367.9,"MO",FALSE
"10604",1992-05-01,368.5,"MO",FALSE
"10605",1992-06-01,366.8,"MO",FALSE
"10606",1992-07-01,365.9,"MO",FALSE
"10607",1992-08-01,365.8,"MO",FALSE
"10608",1992-09-01,366.7,"MO",FALSE
"10609",1992-10-01,364.8,"MO",FALSE
"10610",1992-11-01,366,"MO",FALSE
"10611",1992-12-01,365.3,"MO",FALSE
"10612",1993-01-01,366,"MO",FALSE
"10613",1993-02-01,367.4,"MO",FALSE
"10614",1993-03-01,366.8,"MO",FALSE
"10615",1993-04-01,365,"MO",FALSE
"10616",1993-05-01,366.1,"MO",FALSE
"10617",1993-06-01,365.7,"MO",FALSE
"10618",1993-07-01,365.4,"MO",FALSE
"10619",1993-08-01,363.4,"MO",FALSE
"10620",1993-09-01,363.9,"MO",FALSE
"10621",1993-10-01,365.4,"MO",FALSE
"10622",1993-11-01,365.5,"MO",FALSE
"10623",1993-12-01,366.6,"MO",FALSE
"10624",1994-01-01,361.1,"MO",FALSE
"10625",1994-02-01,361.6,"MO",FALSE
"10626",1994-03-01,361.2,"MO",FALSE
"10627",1994-04-01,363,"MO",FALSE
"10628",1994-05-01,362.9,"MO",FALSE
"10629",1994-06-01,364.6,"MO",FALSE
"10630",1994-07-01,365.5,"MO",FALSE
"10631",1994-08-01,370.3,"MO",FALSE
"10632",1994-09-01,370.9,"MO",FALSE
"10633",1994-10-01,371.1,"MO",FALSE
"10634",1994-11-01,371.2,"MO",FALSE
"10635",1994-12-01,373.1,"MO",FALSE
"10636",1995-01-01,374.5,"MO",FALSE
"10637",1995-02-01,374.9,"MO",FALSE
"10638",1995-03-01,377.4,"MO",FALSE
"10639",1995-04-01,378.1,"MO",FALSE
"10640",1995-05-01,378.1,"MO",FALSE
"10641",1995-06-01,378.9,"MO",FALSE
"10642",1995-07-01,378,"MO",FALSE
"10643",1995-08-01,379.2,"MO",FALSE
"10644",1995-09-01,378.7,"MO",FALSE
"10645",1995-10-01,376.9,"MO",FALSE
"10646",1995-11-01,377.1,"MO",FALSE
"10647",1995-12-01,380,"MO",FALSE
"10648",1996-01-01,379.7,"MO",FALSE
"10649",1996-02-01,378.7,"MO",FALSE
"10650",1996-03-01,379,"MO",FALSE
"10651",1996-04-01,375.9,"MO",FALSE
"10652",1996-05-01,375.4,"MO",FALSE
"10653",1996-06-01,375,"MO",FALSE
"10654",1996-07-01,374,"MO",FALSE
"10655",1996-08-01,373.3,"MO",FALSE
"10656",1996-09-01,373.9,"MO",FALSE
"10657",1996-10-01,375.9,"MO",FALSE
"10658",1996-11-01,376.1,"MO",FALSE
"10659",1996-12-01,375.1,"MO",FALSE
"10660",1997-01-01,376.2,"MO",FALSE
"10661",1997-02-01,377.5,"MO",FALSE
"10662",1997-03-01,377.2,"MO",FALSE
"10663",1997-04-01,375.8,"MO",FALSE
"10664",1997-05-01,375.4,"MO",FALSE
"10665",1997-06-01,376.3,"MO",FALSE
"10666",1997-07-01,372.7,"MO",FALSE
"10667",1997-08-01,379,"MO",FALSE
"10668",1997-09-01,377.5,"MO",FALSE
"10669",1997-10-01,378.6,"MO",FALSE
"10670",1997-11-01,378.7,"MO",FALSE
"10671",1997-12-01,378.8,"MO",FALSE
"10672",1998-01-01,379.3,"MO",FALSE
"10673",1998-02-01,379.5,"MO",FALSE
"10674",1998-03-01,378.3,"MO",FALSE
"10675",1998-04-01,379.6,"MO",FALSE
"10676",1998-05-01,380.1,"MO",FALSE
"10677",1998-06-01,378.9,"MO",FALSE
"10678",1998-07-01,372.9,"MO",FALSE
"10679",1998-08-01,379.3,"MO",FALSE
"10680",1998-09-01,378.2,"MO",FALSE
"10681",1998-10-01,377.5,"MO",FALSE
"10682",1998-11-01,377,"MO",FALSE
"10683",1998-12-01,377,"MO",FALSE
"10684",1999-01-01,375.4,"MO",FALSE
"10685",1999-02-01,376.1,"MO",FALSE
"10686",1999-03-01,375.4,"MO",FALSE
"10687",1999-04-01,375.4,"MO",FALSE
"10688",1999-05-01,373.9,"MO",FALSE
"10689",1999-06-01,374.2,"MO",FALSE
"10690",1999-07-01,373.7,"MO",FALSE
"10691",1999-08-01,372.8,"MO",FALSE
"10692",1999-09-01,373,"MO",FALSE
"10693",1999-10-01,371.9,"MO",FALSE
"10694",1999-11-01,371,"MO",FALSE
"10695",1999-12-01,370.9,"MO",FALSE
"10696",2000-01-01,371.1,"MO",FALSE
"10697",2000-02-01,369,"MO",FALSE
"10698",2000-03-01,367.5,"MO",FALSE
"10699",2000-04-01,366.8,"MO",FALSE
"10700",2000-05-01,367.2,"MO",FALSE
"10701",2000-06-01,368.8,"MO",FALSE
"10702",2000-07-01,362.8,"MO",FALSE
"10703",2000-08-01,361.5,"MO",FALSE
"10704",2000-09-01,359.4,"MO",FALSE
"10705",2000-10-01,364.7,"MO",FALSE
"10706",2000-11-01,363.8,"MO",FALSE
"10707",2000-12-01,362,"MO",FALSE
"10708",2001-01-01,359,"MO",FALSE
"10709",2001-02-01,357.6,"MO",FALSE
"10710",2001-03-01,355.7,"MO",FALSE
"10711",2001-04-01,353.3,"MO",FALSE
"10712",2001-05-01,351.1,"MO",FALSE
"10713",2001-06-01,347.1,"MO",FALSE
"10714",2001-07-01,337.1,"MO",FALSE
"10715",2001-08-01,341.5,"MO",FALSE
"10716",2001-09-01,339.3,"MO",FALSE
"10717",2001-10-01,333.4,"MO",FALSE
"10718",2001-11-01,334.5,"MO",FALSE
"10719",2001-12-01,332.9,"MO",FALSE
"10720",2002-01-01,331.1,"MO",FALSE
"10721",2002-02-01,330.9,"MO",FALSE
"10722",2002-03-01,330,"MO",FALSE
"10723",2002-04-01,328.3,"MO",FALSE
"10724",2002-05-01,326.3,"MO",FALSE
"10725",2002-06-01,325.9,"MO",FALSE
"10726",2002-07-01,313.4,"MO",FALSE
"10727",2002-08-01,325.1,"MO",FALSE
"10728",2002-09-01,326.1,"MO",FALSE
"10729",2002-10-01,323.6,"MO",FALSE
"10730",2002-11-01,322.8,"MO",FALSE
"10731",2002-12-01,321.6,"MO",FALSE
"10732",2003-01-01,323.6,"MO",FALSE
"10733",2003-02-01,321.7,"MO",FALSE
"10734",2003-03-01,320.8,"MO",FALSE
"10735",2003-04-01,316.9,"MO",FALSE
"10736",2003-05-01,316.4,"MO",FALSE
"10737",2003-06-01,315.9,"MO",FALSE
"10738",2003-07-01,310,"MO",FALSE
"10739",2003-08-01,314.7,"MO",FALSE
"10740",2003-09-01,314.2,"MO",FALSE
"10741",2003-10-01,315.6,"MO",FALSE
"10742",2003-11-01,315.1,"MO",FALSE
"10743",2003-12-01,314.8,"MO",FALSE
"10744",2004-01-01,314.4,"MO",FALSE
"10745",2004-02-01,313.6,"MO",FALSE
"10746",2004-03-01,313.4,"MO",FALSE
"10747",2004-04-01,314.2,"MO",FALSE
"10748",2004-05-01,314,"MO",FALSE
"10749",2004-06-01,315,"MO",FALSE
"10750",2004-07-01,305.9,"MO",FALSE
"10751",2004-08-01,315.6,"MO",FALSE
"10752",2004-09-01,315.2,"MO",FALSE
"10753",2004-10-01,313.8,"MO",FALSE
"10754",2004-11-01,313.1,"MO",FALSE
"10755",2004-12-01,312.7,"MO",FALSE
"10756",2005-01-01,314.8,"MO",FALSE
"10757",2005-02-01,314.4,"MO",FALSE
"10758",2005-03-01,313.2,"MO",FALSE
"10759",2005-04-01,313.5,"MO",FALSE
"10760",2005-05-01,313,"MO",FALSE
"10761",2005-06-01,312.1,"MO",FALSE
"10762",2005-07-01,303.7,"MO",FALSE
"10763",2005-08-01,312.3,"MO",FALSE
"10764",2005-09-01,311.9,"MO",FALSE
"10765",2005-10-01,312.3,"MO",FALSE
"10766",2005-11-01,312,"MO",FALSE
"10767",2005-12-01,311.7,"MO",FALSE
"10768",2006-01-01,311.5,"MO",FALSE
"10769",2006-02-01,311.4,"MO",FALSE
"10770",2006-03-01,312.3,"MO",FALSE
"10771",2006-04-01,312.2,"MO",FALSE
"10772",2006-05-01,311.2,"MO",FALSE
"10773",2006-06-01,311.3,"MO",FALSE
"10774",2006-07-01,308.9,"MO",FALSE
"10775",2006-08-01,309.5,"MO",FALSE
"10776",2006-09-01,309.2,"MO",FALSE
"10777",2006-10-01,308.2,"MO",FALSE
"10778",2006-11-01,309,"MO",FALSE
"10779",2006-12-01,308.6,"MO",FALSE
"10780",2007-01-01,306.7,"MO",FALSE
"10781",2007-02-01,308.1,"MO",FALSE
"10782",2007-03-01,307.2,"MO",FALSE
"10783",2007-04-01,306.1,"MO",FALSE
"10784",2007-05-01,305.7,"MO",FALSE
"10785",2007-06-01,302.9,"MO",FALSE
"10786",2007-07-01,300,"MO",FALSE
"10787",2007-08-01,302.2,"MO",FALSE
"10788",2007-09-01,303.2,"MO",FALSE
"10789",2007-10-01,300.9,"MO",FALSE
"10790",2007-11-01,301.1,"MO",FALSE
"10791",2007-12-01,300.6,"MO",FALSE
"10792",2008-01-01,298.9,"MO",FALSE
"10793",2008-02-01,300.5,"MO",FALSE
"10794",2008-03-01,296,"MO",FALSE
"10795",2008-04-01,297.1,"MO",FALSE
"10796",2008-05-01,296.7,"MO",FALSE
"10797",2008-06-01,295.7,"MO",FALSE
"10798",2008-07-01,293.2,"MO",FALSE
"10799",2008-08-01,289.8,"MO",FALSE
"10800",2008-09-01,290.8,"MO",FALSE
"10801",2008-10-01,287.8,"MO",FALSE
"10802",2008-11-01,284.3,"MO",FALSE
"10803",2008-12-01,280.6,"MO",FALSE
"10804",2009-01-01,275.3,"MO",FALSE
"10805",2009-02-01,271.1,"MO",FALSE
"10806",2009-03-01,267.1,"MO",FALSE
"10807",2009-04-01,263,"MO",FALSE
"10808",2009-05-01,256.9,"MO",FALSE
"10809",2009-06-01,254.8,"MO",FALSE
"10810",2009-07-01,253.7,"MO",FALSE
"10811",2009-08-01,252.2,"MO",FALSE
"10812",2009-09-01,250.7,"MO",FALSE
"10813",2009-10-01,248.8,"MO",FALSE
"10814",2009-11-01,247.3,"MO",FALSE
"10815",2009-12-01,246.2,"MO",FALSE
"10816",2010-01-01,245,"MO",FALSE
"10817",2010-02-01,244.7,"MO",FALSE
"10818",2010-03-01,244.9,"MO",FALSE
"10819",2010-04-01,245.3,"MO",FALSE
"10820",2010-05-01,245.4,"MO",FALSE
"10821",2010-06-01,245.6,"MO",FALSE
"10822",2010-07-01,244.8,"MO",FALSE
"10823",2010-08-01,247.5,"MO",FALSE
"10824",2010-09-01,247.7,"MO",FALSE
"10825",2010-10-01,248.5,"MO",FALSE
"10826",2010-11-01,248.5,"MO",FALSE
"10827",2010-12-01,248.7,"MO",FALSE
"10828",2011-01-01,248.7,"MO",FALSE
"10829",2011-02-01,249,"MO",FALSE
"10830",2011-03-01,248.9,"MO",FALSE
"10831",2011-04-01,249.5,"MO",FALSE
"10832",2011-05-01,249.6,"MO",FALSE
"10833",2011-06-01,249.7,"MO",FALSE
"10834",2011-07-01,251.5,"MO",FALSE
"10835",2011-08-01,248.9,"MO",FALSE
"10836",2011-09-01,251.4,"MO",FALSE
"10837",2011-10-01,250.1,"MO",FALSE
"10838",2011-11-01,250.3,"MO",FALSE
"10839",2011-12-01,250.8,"MO",FALSE
"10840",2012-01-01,252.1,"MO",FALSE
"10841",2012-02-01,252.2,"MO",FALSE
"10842",2012-03-01,252.9,"MO",FALSE
"10843",2012-04-01,252.8,"MO",FALSE
"10844",2012-05-01,251.8,"MO",FALSE
"10845",2012-06-01,252.2,"MO",FALSE
"10846",2012-07-01,253.5,"MO",FALSE
"10847",2012-08-01,252.4,"MO",FALSE
"10848",2012-09-01,251.8,"MO",FALSE
"10849",2012-10-01,252,"MO",FALSE
"10850",2012-11-01,251.8,"MO",FALSE
"10851",2012-12-01,251.1,"MO",FALSE
"10852",2013-01-01,252.2,"MO",FALSE
"10853",2013-02-01,252.7,"MO",FALSE
"10854",2013-03-01,252.8,"MO",FALSE
"10855",2013-04-01,252.9,"MO",FALSE
"10856",2013-05-01,253,"MO",FALSE
"10857",2013-06-01,253.2,"MO",FALSE
"10858",2013-07-01,251.5,"MO",FALSE
"10859",2013-08-01,253.1,"MO",FALSE
"10860",2013-09-01,253.5,"MO",FALSE
"10861",2013-10-01,253.2,"MO",FALSE
"10862",2013-11-01,253.4,"MO",FALSE
"10863",2013-12-01,253.5,"MO",FALSE
"10864",2014-01-01,250.9,"MO",FALSE
"10865",2014-02-01,255,"MO",FALSE
"10866",2014-03-01,254.4,"MO",FALSE
"10867",2014-04-01,255.4,"MO",FALSE
"10868",2014-05-01,256.6,"MO",FALSE
"10869",2014-06-01,256.6,"MO",FALSE
"10870",2014-07-01,256.9,"MO",FALSE
"10871",2014-08-01,257.6,"MO",FALSE
"10872",2014-09-01,258,"MO",FALSE
"10873",2014-10-01,259.2,"MO",FALSE
"10874",2014-11-01,260,"MO",FALSE
"10875",2014-12-01,260.4,"MO",FALSE
"10876",2015-01-01,261,"MO",FALSE
"10877",2015-02-01,260.9,"MO",FALSE
"10878",2015-03-01,261.1,"MO",FALSE
"10879",2015-04-01,261.4,"MO",FALSE
"10880",2015-05-01,262.4,"MO",FALSE
"10881",2015-06-01,262.3,"MO",FALSE
"10882",2015-07-01,263.4,"MO",FALSE
"10883",2015-08-01,262.4,"MO",FALSE
"10884",2015-09-01,262.5,"MO",FALSE
"10885",2015-10-01,262,"MO",FALSE
"10886",2015-11-01,262,"MO",FALSE
"10887",2015-12-01,262.8,"MO",FALSE
"10888",2016-01-01,265.4,"MO",FALSE
"10889",2016-02-01,263.1,"MO",FALSE
"10890",2016-03-01,263.3,"MO",FALSE
"10891",2016-04-01,263.6,"MO",FALSE
"10892",2016-05-01,263.3,"MO",FALSE
"10893",2016-06-01,263.6,"MO",FALSE
"10894",2016-07-01,263.7,"MO",FALSE
"10895",2016-08-01,264.4,"MO",FALSE
"10896",2016-09-01,264.2,"MO",FALSE
"10897",2016-10-01,265,"MO",FALSE
"10898",2016-11-01,265.4,"MO",FALSE
"10899",2016-12-01,265.1,"MO",FALSE
"10900",2017-01-01,264.9,"MO",FALSE
"10901",2017-02-01,265.7,"MO",FALSE
"10902",2017-03-01,265.3,"MO",FALSE
"10903",2017-04-01,265.7,"MO",FALSE
"10904",2017-05-01,266.5,"MO",FALSE
"10905",2017-06-01,267.2,"MO",FALSE
"10906",2017-07-01,267.3,"MO",FALSE
"10907",2017-08-01,267.4,"MO",FALSE
"10908",2017-09-01,268.2,"MO",FALSE
"10909",2017-10-01,264.8,"MO",FALSE
"10910",2017-11-01,268,"MO",FALSE
"10911",2017-12-01,269.3,"MO",FALSE
"10912",2018-01-01,269.6,"MO",FALSE
"10913",2018-02-01,270,"MO",FALSE
"10914",2018-03-01,270.8,"MO",FALSE
"10915",2018-04-01,271.2,"MO",FALSE
"10916",2018-05-01,270.4,"MO",FALSE
"10917",2018-06-01,273.1,"MO",FALSE
"10918",2018-07-01,272.3,"MO",FALSE
"10919",2018-08-01,274,"MO",FALSE
"10920",2018-09-01,274.7,"MO",FALSE
"10921",2018-10-01,276.7,"MO",FALSE
"10922",2018-11-01,276.1,"MO",FALSE
"10923",2018-12-01,276.2,"MO",FALSE
"10924",2019-01-01,278.1,"MO",FALSE
"10925",2019-02-01,277.1,"MO",FALSE
"10926",2019-03-01,276.8,"MO",FALSE
"10927",2019-04-01,277.6,"MO",FALSE
"10928",2019-05-01,277.8,"MO",FALSE
"10929",2019-06-01,277.9,"MO",FALSE
